run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,batch_size,activation,eps_regulariser,regulariser,dist_seed,test_seed,training_device
261,541,542,200,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,542,NVIDIA A40
262,541,542,200,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,542,NVIDIA A40
263,541,542,200,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,542,NVIDIA A40
264,541,542,200,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,542,NVIDIA A40
265,721,722,200,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,722,NVIDIA A40
266,721,722,200,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,722,NVIDIA A40
267,721,722,200,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,722,NVIDIA A40
268,721,722,200,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,722,NVIDIA A40
269,869,870,200,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,870,NVIDIA A40
270,869,870,200,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,870,NVIDIA A40
271,869,870,200,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,870,NVIDIA A40
272,869,870,200,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,870,NVIDIA A40
273,926,927,200,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,927,NVIDIA A40
274,926,927,200,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,927,NVIDIA A40
275,926,927,200,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,927,NVIDIA A40
276,926,927,200,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,927,NVIDIA A40
277,933,934,200,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,934,NVIDIA A40
278,933,934,200,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,934,NVIDIA A40
279,933,934,200,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,934,NVIDIA A40
280,933,934,200,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,934,NVIDIA A40
281,0,1,400,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,1,NVIDIA A40
282,0,1,400,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,1,NVIDIA A40
283,0,1,400,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,1,NVIDIA A40
284,0,1,400,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,1,NVIDIA A40
285,187,188,400,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,188,NVIDIA A40
286,187,188,400,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,188,NVIDIA A40
287,187,188,400,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,188,NVIDIA A40
288,187,188,400,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,188,NVIDIA A40
289,377,378,400,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,378,NVIDIA A40
290,377,378,400,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,378,NVIDIA A40
291,377,378,400,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,378,NVIDIA A40
292,377,378,400,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,378,NVIDIA A40
293,440,441,400,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,441,NVIDIA A40
294,440,441,400,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,441,NVIDIA A40
295,440,441,400,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,441,NVIDIA A40
296,440,441,400,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,441,NVIDIA A40
297,520,521,400,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,521,NVIDIA A40
298,520,521,400,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,521,NVIDIA A40
299,520,521,400,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,521,NVIDIA A40
300,520,521,400,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,521,NVIDIA A40
301,541,542,400,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,542,NVIDIA A40
302,541,542,400,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,542,NVIDIA A40
303,541,542,400,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,542,NVIDIA A40
304,541,542,400,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,542,NVIDIA A40
305,721,722,400,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,722,NVIDIA A40
306,721,722,400,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,722,NVIDIA A40
307,721,722,400,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,722,NVIDIA A40
308,721,722,400,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,722,NVIDIA A40
309,869,870,400,100000,,5,RealNVPN,8,-5,128-128-128,256,relu,0,,0,870,NVIDIA A40
310,869,870,400,100000,,5,RealNVPN,8,-5,256-256-256,256,relu,0,,0,870,NVIDIA A40
311,869,870,400,100000,,10,RealNVPN,8,-5,128-128-128,256,relu,0,,0,870,NVIDIA A40
312,869,870,400,100000,,10,RealNVPN,8,-5,256-256-256,256,relu,0,,0,870,NVIDIA A40
