run_n,seed_train,seed_test,ndims,nsamples,correlation,nbijectors,bijector,spline_knots,range_min,hidden_layers,batch_size,activation,eps_regulariser,regulariser,dist_seed,test_seed,training_device
247,843890,843891,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,843891,NVIDIA A40
247,923327,923328,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,923328,NVIDIA A40
247,858951,858952,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,858952,NVIDIA A40
247,335937,335938,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,335938,NVIDIA A40
247,918040,918041,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,918041,NVIDIA A40
247,568256,568257,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,568257,NVIDIA A40
247,590955,590956,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,590956,NVIDIA A40
247,969306,969307,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,969307,NVIDIA A40
247,868532,868533,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,868533,NVIDIA A40
247,605726,605727,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,605727,NVIDIA A40
247,135122,135123,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,135123,NVIDIA A40
247,8424,8425,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,8425,NVIDIA A40
247,39522,39523,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,39523,NVIDIA A40
247,590688,590689,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,590689,NVIDIA A40
247,400475,400476,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,400476,NVIDIA A40
247,956106,956107,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,956107,NVIDIA A40
247,732405,732406,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,732406,NVIDIA A40
247,715725,715726,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,715726,NVIDIA A40
247,443482,443483,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,443483,NVIDIA A40
247,606421,606422,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,606422,NVIDIA A40
247,603931,603932,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,603932,NVIDIA A40
247,823754,823755,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,823755,NVIDIA A40
247,528961,528962,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,528962,NVIDIA A40
247,451265,451266,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,451266,NVIDIA A40
247,903955,903956,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,903956,NVIDIA A40
247,214140,214141,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,214141,NVIDIA A40
247,15259,15260,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,15260,NVIDIA A40
247,625730,625731,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,625731,NVIDIA A40
247,175554,175555,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,175555,NVIDIA A40
247,81683,81684,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,81684,NVIDIA A40
247,167119,167120,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,167120,NVIDIA A40
247,688660,688661,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,688661,NVIDIA A40
247,756656,756657,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,756657,NVIDIA A40
247,145101,145102,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,145102,NVIDIA A40
247,313689,313690,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,313690,NVIDIA A40
247,744838,744839,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,744839,NVIDIA A40
247,432761,432762,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,432762,NVIDIA A40
247,100082,100083,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,100083,NVIDIA A40
247,590267,590268,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,590268,NVIDIA A40
247,477086,477087,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,477087,NVIDIA A40
247,799913,799914,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,799914,NVIDIA A40
247,943483,943484,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,943484,NVIDIA A40
247,682797,682798,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,682798,NVIDIA A40
247,240108,240109,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,240109,NVIDIA A40
247,487842,487843,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,487843,NVIDIA A40
247,574686,574687,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,574687,NVIDIA A40
247,747335,747336,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,747336,NVIDIA A40
247,785371,785372,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,785372,NVIDIA A40
247,766177,766178,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,766178,NVIDIA A40
247,659082,659083,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,659083,NVIDIA A40
247,480235,480236,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,480236,NVIDIA A40
247,37862,37863,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,37863,NVIDIA A40
247,701349,701350,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,701350,NVIDIA A40
247,557467,557468,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,557468,NVIDIA A40
247,392854,392855,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,392855,NVIDIA A40
247,621887,621888,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,621888,NVIDIA A40
247,460060,460061,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,460061,NVIDIA A40
247,597696,597697,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,597697,NVIDIA A40
247,449103,449104,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,449104,NVIDIA A40
247,39846,39847,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,39847,NVIDIA A40
247,866481,866482,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,866482,NVIDIA A40
247,292380,292381,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,292381,NVIDIA A40
247,668197,668198,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,668198,NVIDIA A40
247,560762,560763,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,560763,NVIDIA A40
247,782829,782830,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,782830,NVIDIA A40
247,778950,778951,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,778951,NVIDIA A40
247,830613,830614,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,830614,NVIDIA A40
247,324021,324022,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,324022,NVIDIA A40
247,374902,374903,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,374903,NVIDIA A40
247,973035,973036,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,973036,NVIDIA A40
247,299900,299901,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,299901,NVIDIA A40
247,739623,739624,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,739624,NVIDIA A40
247,184498,184499,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,184499,NVIDIA A40
247,859867,859868,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,859868,NVIDIA A40
247,701637,701638,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,701638,NVIDIA A40
247,987971,987972,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,987972,NVIDIA A40
247,685814,685815,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,685815,NVIDIA A40
247,290945,290946,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,290946,NVIDIA A40
247,271345,271346,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,271346,NVIDIA A40
247,172449,172450,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,172450,NVIDIA A40
247,85407,85408,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,85408,NVIDIA A40
247,364981,364982,32,100000,,10,CsplineN,12,-16,128-128-128,512,relu,0,,0,364982,NVIDIA A40
248,364981,364982,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,364982,NVIDIA A40
248,344954,344955,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,344955,NVIDIA A40
248,587748,587749,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,587749,NVIDIA A40
248,965003,965004,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,965004,NVIDIA A40
248,264116,264117,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,264117,NVIDIA A40
248,914970,914971,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,914971,NVIDIA A40
248,21985,21986,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,21986,NVIDIA A40
248,594227,594228,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,594228,NVIDIA A40
248,545361,545362,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,545362,NVIDIA A40
248,329771,329772,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,329772,NVIDIA A40
248,875190,875191,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,875191,NVIDIA A40
248,644763,644764,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,644764,NVIDIA A40
248,748370,748371,32,100000,,10,CsplineN,12,-16,256-256-256,512,relu,0,,0,748371,NVIDIA A40
249,187,188,32,100000,,5,CsplineN,8,-16,128-128-128,512,relu,0,,0,188,NVIDIA A40
